areacd,value
E01026250,40
E01026251,30
E01026252,24
E01026253,31
E01026254,21
E01026255,31
E01026256,20
E01026257,38
E01026258,47
E01026259,9
E01026260,24
E01026262,24
E01026263,62
E01026264,16
E01026265,31
E01026266,41
E01026267,53
E01026268,36
E01026269,18
E01026270,39
E01026271,48
E01026272,32
E01026273,36
E01026274,71
E01026275,54
E01026276,16
E01026277,39
E01026278,18
E01026279,30
E01026280,24
E01026281,32
E01026282,25
E01026283,20
E01026284,50
E01026285,19
E01026286,36
E01026287,39
E01026288,40
E01026289,58
E01026290,10
E01026291,29
E01026292,23
E01026293,55
E01026294,39
E01026296,21
E01026297,32
E01026298,54
E01026299,42
E01026300,26
E01026301,80
E01026302,19
E01026303,34
E01026304,35
E01026305,32
E01026306,44
E01026307,35
E01026308,68
E01026309,29
E01026310,5
E01026311,40
E01026312,52
E01026313,12
E01026314,12
E01026315,13
E01026316,10
E01026317,52
E01026318,57
E01026319,66
E01026320,75
E01026321,44
E01026322,38
E01026323,52
E01026324,18
E01026325,26
E01026326,30
E01026327,24
E01026328,23
E01026329,8
E01026330,13
E01026331,31
E01026332,8
E01026333,28
E01026334,22
E01026335,30
E01026336,43
E01026337,57
E01026338,18
E01026339,41
E01026340,34
E01026341,27
E01026342,30
E01026343,37
E01026344,17
E01026345,40
E01026346,18
E01026347,49
E01026348,32
E01026349,33
E01026350,56
E01026351,37
E01026352,24
E01026353,37
E01026354,23
E01026355,39
E01026356,32
E01026357,25
E01026358,25
E01026359,66
E01026360,28
E01026361,23
E01026362,36
E01026363,28
E01026364,35
E01026365,22
E01026366,47
E01026367,35
E01026368,56
E01026369,51
E01026370,58
E01026371,28
E01026372,37
E01026373,30
E01026374,62
E01026375,70
E01026376,47
E01026377,50
E01026378,6
E01026379,34
E01026380,72
E01026381,54
E01026382,33
E01026383,24
E01026384,55
E01026385,19
E01026386,17
E01026387,29
E01026388,24
E01026389,45
E01026390,47
E01026391,39
E01026392,44
E01026393,30
E01026394,62
E01026395,39
E01026396,35
E01026397,59
E01026398,36
E01026399,29
E01026400,30
E01026401,33
E01026402,42
E01026403,21
E01026404,32
E01026405,48
E01026406,25
E01026407,18
E01026408,44
E01026409,19
E01026410,21
E01026411,22
E01026412,48
E01026413,33
E01026414,37
E01026415,29
E01026416,23
E01026419,19
E01026420,33
E01026421,20
E01026422,59
E01026423,36
E01026424,18
E01026425,47
E01026426,55
E01026427,57
E01026428,53
E01026429,27
E01026430,61
E01026431,27
E01026432,28
E01026433,46
E01026434,41
E01026435,18
E01026436,20
E01026437,32
E01026438,16
E01026439,42
E01026440,19
E01026441,19
E01026442,15
E01026443,19
E01026444,12
E01026445,27
E01026446,36
E01026447,49
E01026448,50
E01026449,45
E01026450,47
E01026451,38
E01026452,27
E01026453,16
E01026454,24
E01026455,71
E01026456,29
E01026457,28
E01026458,59
E01026459,37
E01026461,36
E01026462,21
E01026464,24
E01026465,49
E01026466,59
E01026467,67
E01026468,42
E01026469,41
E01026470,70
E01026471,33
E01026472,35
E01026473,25
E01026474,61
E01026475,34
E01026476,40
E01026477,53
E01026478,47
E01026479,27
E01026480,23
E01026481,34
E01026483,17
E01026484,28
E01026485,22
E01026486,48
E01026487,56
E01026488,46
E01026489,33
E01026490,52
E01026491,24
E01026492,13
E01026493,35
E01026494,20
E01026495,29
E01026496,25
E01026497,37
E01026498,38
E01026499,53
E01026500,34
E01026501,24
E01026502,75
E01026503,61
E01026504,11
E01026505,62
E01026506,23
E01026507,38
E01026508,28
E01026509,47
E01026510,43
E01026511,24
E01026512,26
E01026513,36
E01026514,19
E01026515,16
E01026516,31
E01026517,40
E01026518,43
E01026519,42
E01026520,23
E01026521,30
E01026522,17
E01026523,15
E01026524,25
E01026525,15
E01026526,29
E01026527,15
E01026528,27
E01026529,33
E01026530,34
E01026531,28
E01026532,20
E01026533,26
E01026534,37
E01026535,58
E01026536,49
E01026537,38
E01026538,27
E01026539,17
E01026540,16
E01026541,47
E01026542,25
E01026543,24
E01026544,41
E01026545,71
E01026546,18
E01026547,14
E01026548,18
E01026549,34
E01026550,31
E01026551,31
E01026552,28
E01026553,33
E01026554,18
E01026555,24
E01026556,35
E01026557,22
E01026558,71
E01026559,20
E01026560,20
E01026561,82
E01026562,20
E01026563,36
E01026564,35
E01026565,35
E01026566,37
E01026567,15
E01026568,20
E01026569,43
E01026570,23
E01026571,21
E01026572,19
E01026573,31
E01026574,22
E01026575,45
E01026576,45
E01026577,36
E01026578,44
E01026579,28
E01026580,42
E01026581,31
E01026582,53
E01026583,40
E01026584,25
E01026585,35
E01026586,41
E01026587,72
E01026588,44
E01026589,30
E01026590,23
E01026591,20
E01026592,36
E01026593,33
E01026594,50
E01026595,51
E01026596,22
E01026597,44
E01026598,40
E01026599,16
E01026600,45
E01026601,30
E01026602,35
E01026603,56
E01026604,69
E01026605,38
E01026606,16
E01026607,19
E01026608,37
E01026609,17
E01026610,22
E01026611,19
E01026612,55
E01026613,18
E01026614,29
E01026615,24
E01026616,27
E01026617,41
E01026618,35
E01026619,61
E01026620,64
E01026621,45
E01026622,54
E01026623,36
E01026624,38
E01026625,77
E01026626,24
E01026627,11
E01026628,38
E01026629,15
E01026630,29
E01026631,23
E01026632,43
E01026633,42
E01026634,19
E01026635,65
E01026636,10
E01026637,33
E01026638,31
E01026639,11
E01026640,33
E01026641,62
E01026642,18
E01026643,18
E01026644,39
E01026645,31
E01026646,21
E01026647,14
E01026648,14
E01026649,18
E01026650,13
E01026651,20
E01026652,25
E01026653,21
E01026654,39
E01026655,24
E01026656,24
E01026659,29
E01026660,39
E01026661,32
E01026662,71
E01026663,61
E01026664,50
E01026665,20
E01026666,49
E01026667,12
E01026668,23
E01026669,52
E01026670,60
E01026671,14
E01026672,18
E01026673,30
E01026674,20
E01026675,17
E01026676,34
E01026677,36
E01026678,29
E01026679,21
E01026680,52
E01026681,26
E01026682,29
E01026683,40
E01026684,31
E01026685,26
E01026686,55
E01026687,70
E01026688,57
E01026689,27
E01026690,59
E01026691,31
E01026692,31
E01026693,42
E01026694,21
E01026695,18
E01026696,20
E01026697,19
E01026698,47
E01026699,57
E01026700,36
E01026701,43
E01026702,24
E01026703,24
E01026704,66
E01026705,53
E01026706,53
E01026707,34
E01026708,36
E01026709,45
E01026710,21
E01026711,6
E01026712,33
E01026713,25
E01026714,38
E01026715,26
E01026716,17
E01026717,29
E01026718,15
E01026719,28
E01026720,24
E01026721,22
E01026722,47
E01026723,21
E01026724,33
E01026725,11
E01026726,17
E01026727,12
E01026728,28
E01026729,17
E01026730,27
E01026731,15
E01026732,10
E01026733,20
E01026734,31
E01026735,41
E01026736,29
E01026737,12
E01026738,21
E01026739,15
E01026740,11
E01026741,14
E01026742,54
E01026743,45
E01026744,39
E01026745,45
E01026746,28
E01026747,43
E01026748,46
E01026749,42
E01026750,39
E01026751,30
E01026752,33
E01026753,54
E01026754,29
E01026755,20
E01026756,49
E01026757,29
E01026758,38
E01026759,40
E01026760,66
E01026761,47
E01026762,31
E01026763,34
E01026764,52
E01026765,25
E01026766,19
E01026767,17
E01026768,24
E01026769,15
E01026770,46
E01026771,42
E01026772,29
E01026773,33
E01026774,28
E01026775,24
E01026776,31
E01026777,51
E01026778,42
E01026779,29
E01026780,13
E01026781,23
E01026782,7
E01026783,11
E01026784,18
E01026785,14
E01026786,11
E01026787,23
E01026788,14
E01026789,16
E01026790,13
E01026791,56
E01026792,51
E01026793,42
E01026794,65
E01026796,34
E01026797,60
E01026798,51
E01026799,59
E01026800,62
E01026801,28
E01026802,40
E01026803,53
E01026804,29
E01026805,45
E01026806,17
E01026807,32
E01026808,61
E01026809,56
E01026810,48
E01026811,16
E01026812,43
E01026813,20
E01026814,43
E01026815,27
E01026816,41
E01026817,36
E01026818,45
E01026819,52
E01026820,37
E01026821,44
E01026822,56
E01026823,66
E01026824,66
E01026825,46
E01026826,54
E01026827,73
E01026828,48
E01026829,57
E01026830,53
E01026831,27
E01026832,29
E01026833,60
E01026834,39
E01026835,13
E01026836,9
E01026837,26
E01026838,9
E01026839,9
E01026840,11
E01026841,15
E01026842,40
E01026843,41
E01026844,58
E01026845,24
E01026846,28
E01026848,65
E01026849,65
E01026850,42
E01026852,20
E01026853,50
E01026855,35
E01026856,18
E01026857,25
E01026858,55
E01026859,61
E01026860,34
E01026861,45
E01026862,34
E01026863,43
E01026864,42
E01026865,66
E01026866,45
E01026867,47
E01026868,63
E01026869,58
E01026870,50
E01026871,20
E01026872,18
E01026873,26
E01026874,23
E01026875,9
E01026876,24
E01026877,15
E01026878,27
E01026879,27
E01026880,16
E01026881,69
E01026882,76
E01026883,50
E01026884,82
E01026885,42
E01026886,21
E01026887,25
E01026888,47
E01026889,27
E01026891,43
E01026892,12
E01026893,41
E01026894,20
E01026895,32
E01026896,18
E01026897,25
E01026898,16
E01026899,13
E01026900,37
E01026901,34
E01026902,58
E01026903,12
E01026904,16
E01026905,43
E01026906,49
E01026907,45
E01026908,65
E01026909,30
E01026910,27
E01026911,62
E01026912,44
E01026913,53
E01026914,53
E01026915,58
E01026916,34
E01026917,46
E01026918,19
E01026919,42
E01026920,27
E01026921,25
E01026922,48
E01026924,40
E01026925,77
E01026926,72
E01026927,43
E01026928,65
E01026929,19
E01026930,27
E01026931,17
E01026932,48
E01026933,78
E01026934,22
E01026935,20
E01026936,47
E01026937,39
E01026938,45
E01026939,19
E01026940,33
E01026941,12
E01026942,8
E01026943,12
E01026944,24
E01026945,55
E01026946,24
E01026947,24
E01026948,26
E01026949,44
E01026950,28
E01026951,33
E01026952,50
E01026953,26
E01026954,30
E01026955,18
E01026956,67
E01026957,45
E01026958,15
E01026959,37
E01026960,41
E01026961,31
E01026962,36
E01026963,55
E01026965,64
E01026966,28
E01026967,53
E01026968,39
E01026969,26
E01026970,25
E01026971,28
E01026972,16
E01026973,25
E01026974,23
E01026975,41
E01026976,41
E01026977,78
E01026978,92
E01026979,42
E01026980,27
E01026981,23
E01026982,64
E01026983,27
E01026984,45
E01026985,63
E01026986,62
E01026987,30
E01026988,49
E01026989,31
E01026990,78
E01026991,23
E01026992,34
E01026993,22
E01026994,31
E01026997,69
E01026998,52
E01026999,11
E01027000,33
E01027001,63
E01027002,23
E01027003,33
E01027004,22
E01027005,27
E01027006,50
E01027007,64
E01027008,30
E01027009,50
E01027010,35
E01027011,35
E01027012,63
E01027013,60
E01027014,70
E01027015,34
E01027016,25
E01027017,54
E01027018,63
E01027019,61
E01027020,55
E01027021,17
E01027022,24
E01027023,36
E01027024,33
E01027025,48
E01027026,25
E01027027,39
E01027028,24
E01027029,68
E01027030,13
E01027031,18
E01027032,18
E01027033,39
E01027034,38
E01027035,35
E01027037,54
E01027038,59
E01027039,63
E01027040,41
E01027041,36
E01027042,57
E01027043,44
E01027044,28
E01027045,27
E01027046,58
E01027047,42
E01027048,50
E01027049,50
E01027050,22
E01027051,56
E01027052,37
E01027053,57
E01027054,21
E01027055,46
E01027056,37
E01027057,53
E01027058,54
E01027059,19
E01027060,57
E01027061,65
E01027062,49
E01027063,43
E01027064,28
E01027065,46
E01027066,45
E01027067,37
E01027068,51
E01027069,47
E01027070,25
E01027071,34
E01027072,44
E01027073,28
E01027074,31
E01027075,35
E01027076,58
E01027077,73
E01027078,29
E01027079,32
E01027080,7
E01027081,36
E01027082,39
E01027083,53
E01027084,57
E01027085,55
E01027086,54
E01027087,35
E01027088,21
E01027089,44
E01027090,24
E01027091,42
E01027092,51
E01027094,31
E01027095,50
E01027096,23
E01027097,32
E01027098,29
E01027099,14
E01027100,42
E01027101,80
E01027102,46
E01027103,21
E01027104,45
E01027105,37
E01027106,28
E01027107,44
E01027108,27
E01027109,31
E01027110,60
E01027111,28
E01027112,30
E01027113,46
E01027114,18
E01027115,65
E01027116,49
E01027117,36
E01027119,27
E01027120,31
E01027121,70
E01027122,20
E01027123,30
E01027124,59
E01027125,34
E01027126,62
E01027127,51
E01027128,25
E01027129,18
E01027130,36
E01027131,66
E01027132,35
E01027133,15
E01027134,20
E01027135,18
E01027136,15
E01027137,39
E01027138,37
E01027139,34
E01027140,50
E01027141,66
E01027142,46
E01027143,48
E01027144,16
E01027145,31
E01027146,12
E01027147,46
E01027148,27
E01027149,30
E01027151,23
E01027152,30
E01027153,60
E01027154,19
E01027155,33
E01027156,9
E01027158,18
E01027159,13
E01027160,42
E01027161,41
E01027162,44
E01027163,17
E01027164,25
E01027165,31
E01027166,27
E01027167,33
E01027168,57
E01027169,10
E01027170,34
E01027171,55
E01027172,20
E01027173,22
E01027174,27
E01027175,49
E01027176,39
E01027177,58
E01027178,66
E01027179,19
E01027180,47
E01027181,23
E01027182,23
E01027183,33
E01027184,9
E01027185,36
E01027186,6
E01027187,17
E01027188,35
E01027189,18
E01027190,23
E01027191,61
E01027192,28
E01027193,28
E01027194,13
E01027195,44
E01027196,42
E01027197,48
E01027198,54
E01027199,61
E01027200,49
E01027201,48
E01027202,29
E01027203,33
E01027204,40
E01027205,52
E01027206,47
E01027207,17
E01027208,36
E01027209,26
E01027210,28
E01027211,21
E01027212,42
E01027213,46
E01027214,51
E01027215,32
E01027216,49
E01027217,52
E01027218,18
E01027219,20
E01027220,20
E01027221,47
E01027222,12
E01027223,63
E01027224,54
E01027225,20
E01027226,34
E01027227,18
E01027228,31
E01027229,21
E01027230,34
E01027231,48
E01027232,56
E01027233,45
E01027234,46
E01027235,55
E01027236,25
E01027237,57
E01027238,45
E01027239,46
E01027240,38
E01027241,34
E01027242,36
E01027243,45
E01027244,61
E01027245,45
E01027246,56
E01027247,42
E01027248,52
E01027249,49
E01027250,25
E01027252,44
E01027253,45
E01027254,57
E01027255,42
E01027256,18
E01027257,16
E01027258,24
E01027259,27
E01027260,34
E01027261,18
E01027262,15
E01027263,33
E01027264,50
E01027265,36
E01027266,87
E01027267,41
E01027268,36
E01027269,57
E01027270,46
E01027271,53
E01027272,34
E01027273,32
E01027274,63
E01027275,32
E01027276,52
E01027277,15
E01027279,59
E01027280,57
E01027281,44
E01027282,52
E01027283,37
E01027284,23
E01027285,31
E01027286,34
E01027287,40
E01027288,32
E01027289,37
E01027290,22
E01027291,44
E01027292,44
E01027293,41
E01027294,43
E01027295,57
E01027296,23
E01027297,29
E01027298,82
E01027299,49
E01027300,50
E01027301,58
E01027302,61
E01027303,40
E01027304,11
E01027305,12
E01027306,18
E01027307,32
E01027308,17
E01027309,20
E01027310,67
E01027311,37
E01027312,50
E01027313,22
E01027314,40
E01027315,77
E01027316,69
E01027317,44
E01027318,54
E01027319,46
E01027320,69
E01027321,49
E01027322,41
E01027323,64
E01027324,27
E01027325,55
E01027326,41
E01027327,49
E01027328,39
E01027329,26
E01027330,67
E01027331,61
E01027332,20
E01027333,54
E01027334,75
E01027335,19
E01027336,44
E01027337,30
E01027338,34
E01027339,50
E01027340,35
E01027341,60
E01027342,58
E01027343,25
E01027344,36
E01027345,31
E01027346,32
E01027347,30
E01027348,31
E01027349,69
E01027350,45
E01027351,57
E01027352,41
E01027353,28
E01027354,40
E01027355,32
E01027356,55
E01027357,35
E01027358,42
E01027359,54
E01027361,39
E01027362,72
E01027363,50
E01027364,29
E01027365,35
E01027366,34
E01027367,38
E01027368,44
E01027369,18
E01027370,43
E01027371,41
E01027372,49
E01027373,15
E01027374,28
E01027375,8
E01027376,33
E01027377,39
E01027378,27
E01027379,40
E01027380,14
E01027381,7
E01027382,11
E01027383,22
E01027384,25
E01027385,51
E01027386,32
E01027387,41
E01027388,10
E01027389,22
E01027390,29
E01027391,36
E01027392,72
E01027393,50
E01027394,20
E01027395,60
E01027396,41
E01027397,30
E01027398,63
E01027399,40
E01027400,25
E01027401,30
E01027402,32
E01027403,26
E01027404,68
E01027405,28
E01027406,27
E01027407,28
E01027408,40
E01027409,35
E01027410,24
E01027411,24
E01027412,71
E01027413,62
E01027414,13
E01027415,39
E01027416,52
E01027417,20
E01027418,47
E01027419,40
E01027420,39
E01027421,50
E01027422,41
E01027423,48
E01027424,50
E01027425,73
E01027426,81
E01027427,55
E01027428,30
E01027429,61
E01027430,34
E01027431,37
E01027432,36
E01027433,78
E01027434,35
E01027435,34
E01027436,40
E01027437,36
E01027438,37
E01027439,49
E01027440,34
E01027441,76
E01027442,49
E01027443,70
E01027444,39
E01027445,49
E01027446,36
E01027447,11
E01027448,72
E01027449,24
E01027450,23
E01027451,34
E01027452,28
E01027453,57
E01027455,21
E01027456,28
E01027457,58
E01027458,65
E01027460,28
E01027461,35
E01027462,40
E01027463,47
E01027464,33
E01027465,27
E01027466,58
E01027468,32
E01027469,21
E01027471,41
E01027472,7
E01027473,60
E01027474,53
E01027475,36
E01027476,44
E01027477,6
E01027478,12
E01027479,13
E01027480,13
E01027481,35
E01027482,51
E01027483,5
E01027484,13
E01027485,46
E01027486,21
E01027487,32
E01027488,30
E01027489,38
E01027490,38
E01027491,26
E01027492,29
E01027493,53
E01027494,55
E01027495,29
E01027496,42
E01027497,31
E01027498,49
E01027499,52
E01027500,40
E01027501,18
E01027502,36
E01027503,11
E01027504,19
E01027505,15
E01027506,9
E01027507,24
E01027508,36
E01027509,30
E01027510,17
E01027511,5
E01027512,2
E01027513,34
E01027514,42
E01027515,43
E01027516,51
E01027517,44
E01027518,49
E01027519,40
E01027520,45
E01027521,55
E01027522,52
E01027523,33
E01027524,80
E01027525,47
E01027526,35
E01027527,54
E01027528,49
E01027529,20
E01027530,22
E01027531,44
E01027532,47
E01027533,39
E01027534,33
E01027535,17
E01027536,51
E01027537,29
E01027538,25
E01027539,28
E01027540,56
E01027541,32
E01027542,48
E01027543,38
E01027544,31
E01027545,24
E01027546,20
E01027549,79
E01027550,31
E01027551,27
E01027552,21
E01027553,33
E01027554,20
E01027555,24
E01027556,41
E01027557,9
E01027558,25
E01027559,39
E01027560,34
E01027561,25
E01027562,10
E01027563,31
E01027564,32
E01027565,20
E01027566,35
E01027567,30
E01027568,38
E01027569,16
E01027570,42
E01027571,24
E01027572,41
E01027573,49
E01027574,36
E01027575,27
E01027576,51
E01027577,30
E01027578,11
E01027579,39
E01027580,32
E01027581,39
E01027582,47
E01027583,32
E01027584,57
E01027585,15
E01027586,26
E01027587,34
E01027588,49
E01027589,59
E01027590,47
E01027591,18
E01027592,9
E01027593,18
E01027594,48
E01027595,51
E01027596,50
E01027597,28
E01027598,20
E01027599,30
E01027600,15
E01027601,17
E01027603,38
E01027604,29
E01027605,63
E01027606,28
E01027607,19
E01027608,49
E01027609,46
E01027610,48
E01027611,60
E01027612,44
E01027613,9
E01027614,17
E01027615,10
E01027616,51
E01027617,12
E01027618,18
E01027619,28
E01027620,55
E01027621,67
E01027622,18
E01027623,23
E01027624,38
E01027625,52
E01027626,44
E01027627,13
E01027628,18
E01027629,26
E01027630,51
E01027631,44
E01027632,48
E01027633,12
E01027634,27
E01027635,34
E01027636,10
E01027637,9
E01027638,15
E01027639,26
E01027640,23
E01027641,19
E01027642,24
E01027643,32
E01027644,34
E01027645,56
E01027646,28
E01027647,28
E01027648,41
E01027649,50
E01027650,24
E01027651,50
E01027652,34
E01027653,60
E01027654,28
E01027655,35
E01027656,47
E01027657,22
E01027658,22
E01027659,36
E01027660,35
E01027661,29
E01027662,14
E01027663,20
E01027664,51
E01027665,39
E01027666,14
E01027667,16
E01027668,29
E01027669,40
E01027670,23
E01027671,21
E01027672,18
E01027673,35
E01027674,27
E01027675,58
E01027676,39
E01027677,44
E01027678,44
E01027679,37
E01027680,40
E01027681,22
E01027682,17
E01027683,46
E01027684,16
E01027685,27
E01027686,6
E01027687,52
E01027688,17
E01027689,27
E01027690,19
E01027691,33
E01027692,35
E01027693,19
E01027694,31
E01027695,8
E01027696,35
E01027697,21
E01027698,15
E01027699,12
E01027700,42
E01027701,17
E01027702,32
E01027703,25
E01027704,24
E01027705,44
E01027706,57
E01027707,34
E01027708,24
E01027709,29
E01027710,56
E01027711,33
E01027712,54
E01027713,32
E01027714,51
E01027715,17
E01027716,18
E01027717,14
E01027718,49
E01027719,20
E01027720,67
E01027721,22
E01027722,33
E01027723,44
E01027724,9
E01027725,30
E01027726,44
E01027727,55
E01027728,20
E01027729,37
E01027730,24
E01027731,17
E01027732,29
E01027733,16
E01027734,29
E01027735,9
E01027736,23
E01027737,33
E01027738,13
E01027739,13
E01027740,57
E01027741,16
E01027742,24
E01027743,26
E01027744,14
E01027745,32
E01027746,34
E01027747,31
E01027748,32
E01027749,29
E01027750,67
E01027751,9
E01027752,16
E01027753,9
E01027754,25
E01027756,43
E01027758,18
E01027759,15
E01027760,9
E01027761,17
E01027762,13
E01027763,9
E01027764,11
E01027765,39
E01027766,39
E01027767,22
E01027768,24
E01027769,34
E01027770,34
E01027771,39
E01027772,28
E01027773,14
E01027774,23
E01027775,19
E01027776,16
E01027777,5
E01027778,13
E01027779,6
E01027780,44
E01027781,31
E01027782,17
E01027783,23
E01027784,34
E01027785,73
E01027786,31
E01027787,44
E01027788,52
E01027789,72
E01027790,32
E01027791,36
E01027792,54
E01027793,33
E01027794,31
E01027795,43
E01027796,19
E01027797,16
E01027798,13
E01027799,18
E01027800,13
E01027801,30
E01027802,16
E01027803,20
E01027804,26
E01027805,37
E01027806,40
E01027807,37
E01027808,33
E01027809,16
E01027810,17
E01027811,10
E01027812,32
E01027813,8
E01027814,25
E01027815,16
E01027816,26
E01027817,60
E01027818,56
E01027819,76
E01027820,51
E01027821,19
E01027822,10
E01027823,25
E01027824,57
E01027825,67
E01027826,32
E01027827,41
E01027828,49
E01027829,31
E01027830,42
E01027831,13
E01027832,17
E01027833,32
E01027834,21
E01027835,23
E01027836,24
E01027837,49
E01027838,39
E01027839,47
E01027840,21
E01027841,15
E01027842,21
E01027843,25
E01027844,16
E01027845,16
E01027846,13
E01027847,37
E01027848,32
E01027849,23
E01027850,22
E01027851,0
E01027852,32
E01027853,23
E01027854,31
E01027855,48
E01027856,41
E01027857,10
E01027858,18
E01027859,35
E01027860,47
E01027861,27
E01027862,38
E01027863,24
E01027864,42
E01027865,32
E01027866,67
E01027867,28
E01027868,46
E01027869,35
E01027870,44
E01027871,50
E01027872,44
E01027873,39
E01027874,48
E01027875,25
E01027876,27
E01027877,72
E01027878,28
E01027879,20
E01027880,42
E01027881,73
E01027882,33
E01027883,24
E01027884,32
E01027885,41
E01027886,16
E01027887,19
E01027888,53
E01027889,40
E01027890,52
E01027891,32
E01027892,32
E01027893,51
E01027894,64
E01027895,22
E01027896,32
E01027897,35
E01027898,51
E01027899,33
E01027900,22
E01027901,46
E01027902,25
E01027903,8
E01027904,40
E01027905,72
E01027906,43
E01027907,51
E01027908,52
E01027909,51
E01027910,79
E01027911,27
E01027912,14
E01027913,22
E01027914,32
E01027915,61
E01027916,34
E01027917,76
E01027918,31
E01027919,39
E01027920,29
E01027921,34
E01027922,49
E01027923,15
E01027924,35
E01027925,55
E01027926,32
E01027927,61
E01027928,27
E01027929,62
E01027930,61
E01027931,82
E01027932,56
E01027933,18
E01027934,33
E01027935,29
E01027936,17
E01027937,25
E01027938,21
E01027939,51
E01027940,20
E01027941,30
E01027942,78
E01027943,25
E01027944,14
E01027945,15
E01027946,35
E01027947,15
E01027948,55
E01027949,6
E01027950,69
E01027951,64
E01027952,46
E01027953,23
E01027954,28
E01027955,20
E01027956,43
E01027957,28
E01027958,33
E01027959,54
E01027960,43
E01027961,28
E01027962,29
E01027963,56
E01027964,50
E01027965,34
E01027966,60
E01027967,14
E01027968,40
E01027969,24
E01027970,31
E01027971,19
E01027972,59
E01027973,27
E01027974,50
E01027975,31
E01027976,59
E01027977,42
E01027978,42
E01027979,34
E01027980,29
E01027981,37
E01027982,34
E01027983,25
E01027984,32
E01027985,62
E01027986,43
E01027987,66
E01027988,22
E01027989,45
E01027990,32
E01027991,53
E01027992,49
E01027993,19
E01027994,32
E01027995,30
E01027996,51
E01027997,52
E01027998,22
E01027999,43
E01028000,22
E01028001,40
E01028002,18
E01028003,29
E01028004,22
E01028005,19
E01028006,7
E01028007,18
E01028008,41
E01028009,17
E01028010,47
E01028011,46
E01028012,31
E01028013,59
E01028014,41
E01028015,40
E01028016,34
E01028017,73
E01028018,32
E01028019,29
E01028020,50
E01028021,52
E01028022,51
E01028023,25
E01028024,48
E01028025,74
E01028026,29
E01028027,60
E01028028,63
E01028029,48
E01028030,17
E01028031,44
E01028032,34
E01028033,15
E01028034,29
E01028035,25
E01028036,24
E01028037,15
E01028038,14
E01028039,18
E01028040,8
E01028041,15
E01028042,21
E01028043,24
E01028044,55
E01028045,20
E01028046,10
E01028047,66
E01028048,28
E01028049,52
E01028050,44
E01028051,31
E01028052,17
E01028053,50
E01028054,11
E01028055,42
E01028056,50
E01028057,13
E01028058,57
E01028059,25
E01028060,32
E01028061,21
E01028062,41
E01028063,30
E01028064,19
E01028065,38
E01028066,46
E01028067,35
E01028068,38
E01028069,6
E01028070,7
E01028073,51
E01028074,56
E01028075,17
E01028076,38
E01028077,23
E01028078,29
E01028079,21
E01028080,36
E01028081,30
E01028082,4
E01028083,35
E01028084,12
E01028085,47
E01028086,20
E01028087,31
E01028088,19
E01028089,13
E01028090,20
E01028091,15
E01028092,16
E01028093,21
E01028094,29
E01028095,15
E01028096,29
E01028097,15
E01028098,30
E01028099,11
E01028100,41
E01028101,48
E01028102,16
E01028103,54
E01028104,37
E01028105,20
E01028106,23
E01028107,20
E01028108,21
E01028109,30
E01028110,45
E01028111,46
E01028112,43
E01028113,41
E01028114,26
E01028115,29
E01028116,43
E01028117,49
E01028118,21
E01028119,55
E01028120,6
E01028121,19
E01028122,28
E01028123,39
E01028124,28
E01028125,39
E01028126,19
E01028127,32
E01028128,18
E01028129,38
E01028130,40
E01028131,12
E01028132,32
E01028133,26
E01028134,15
E01028135,7
E01028136,15
E01028137,58
E01028138,26
E01028139,17
E01028142,59
E01028143,32
E01028144,20
E01028146,22
E01028147,63
E01028148,44
E01028149,20
E01028150,18
E01028151,19
E01028152,49
E01028153,23
E01028154,59
E01028155,31
E01028156,33
E01028157,6
E01028158,32
E01028159,21
E01028160,7
E01028161,30
E01028162,28
E01028163,19
E01028164,37
E01028165,39
E01028166,42
E01028167,36
E01028168,31
E01028169,24
E01028170,37
E01028171,25
E01028172,78
E01028173,51
E01028174,21
E01028175,27
E01028176,23
E01028177,25
E01028178,48
E01028179,39
E01028180,29
E01028181,36
E01028182,50
E01028183,27
E01028184,12
E01028185,31
E01028186,29
E01028187,26
E01028188,37
E01028189,57
E01028190,12
E01028191,13
E01028192,21
E01028193,74
E01028194,15
E01028195,14
E01028196,17
E01028197,18
E01028198,17
E01028199,23
E01028200,54
E01028201,22
E01028202,21
E01028203,29
E01028204,18
E01028205,70
E01028206,10
E01028207,46
E01028208,24
E01028209,17
E01028210,29
E01028211,31
E01028212,37
E01028213,25
E01028214,26
E01028215,7
E01028216,9
E01028217,45
E01028218,17
E01028219,27
E01028220,29
E01028222,60
E01028223,69
E01028224,34
E01028225,41
E01028226,20
E01028227,20
E01028228,45
E01028229,45
E01028230,42
E01028231,43
E01028232,27
E01028233,24
E01028234,36
E01028235,20
E01028236,25
E01028237,41
E01028238,23
E01028239,34
E01028240,25
E01028241,67
E01028242,28
E01028243,37
E01028244,38
E01028245,50
E01028246,38
E01028247,38
E01028248,26
E01028249,27
E01028250,15
E01028251,25
E01028252,45
E01028253,21
E01028254,21
E01028255,21
E01028256,53
E01028257,31
E01028258,45
E01028259,68
E01028260,37
E01028261,69
E01028262,11
E01028263,76
E01028264,28
E01028267,57
E01028268,49
E01028269,31
E01028270,25
E01028271,40
E01028272,32
E01028273,22
E01028274,50
E01028275,43
E01028276,47
E01028277,38
E01028278,20
E01028279,52
E01028280,38
E01028281,45
E01028282,29
E01028283,69
E01028284,46
E01028285,25
E01028286,37
E01028287,30
E01028288,33
E01028289,19
E01028290,36
E01028291,56
